blind_id,run,eventno,evt,event_index,group,stave,stave_index,channel,amplitude_adc,dup_amplitude_adc,dup_cfd20_sample,peak_sample,area_norm,late_fraction,early_fraction,width_half,baseline_mad,baseline_slope,raw_max_adc,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,cfd20_sample,timing_span_dup,amplitude_log,dup_amplitude_log,baseline_mad_log,baseline_slope_scaled,baseline_slope_abs_scaled,charge_bias_log,charge_bias_abs,dropout_depth,secondary_fraction,timing_tail_gt5,dropout_harm,cfd20_centered,n_selected_event,downstream_any,three_stave_event,current_group,current_nA,taxon,label_baseline_excursion,label_pileup_or_long_tail,q_template_rmse,template_bin,_row,subtype_true,ledger_subtype_visible_to_reviewer,z_baseline_mad,z_abs_slope,z_early_fraction,z_late_fraction,z_timing_span,z_charge_bias,z_dropout_depth,z_secondary_fraction,shape_score,endpoint_score,hybrid_score,reviewer_shape_physical,reviewer_endpoint_physical,reviewer_hybrid_physical,reviewer_votes,reviewer_consensus_physical,reviewer_unanimous
P09I0164,52,199243,3246,4878,sample_i_analysis,B2,0,0,2177.5,5534.5,0.0,2,-12.163031,0.0,0.8867327,2,2170.5,7208.0,14132.0,1,0.25464982,2,-1.750861,-11.101033,1.59871,1.59871,7.686392,8.6189375,7.6831737,7.208,7.208,-0.93254566,0.93254566,1.750861,0.0,False,True,-2.4829168,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.3746296,2,363284,early_sample_offset,False,0.5055048878776779,0.48109822248184936,0.993243190258849,0.0,0.00302330435860232,1.0,0.7615392710832075,0.0,0.5480086305611225,0.4075386396383056,0.4248860718678056,True,False,False,1,False,False
P09I0165,47,56536,2157,2603,sample_i_analysis,B2,0,0,8108.5,6784.0,,4,5.746562,0.25522026,0.1563823,3,4340.0,-6762.0,15944.0,1,0.93808967,2,0.23598693,0.0,1.0839125,18.0,9.000792,8.82247,8.37586,-6.762,6.762,0.17832184,0.17832184,-0.0,0.23941949,True,False,-2.9977145,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.42171493,5,277026,rising_edge_distortion,False,1.0,0.35703357534284685,0.04964294084697049,0.9459065987380756,1.0,0.1468740227373684,-0.0,1.0,0.5146237874347379,0.46010361310362957,0.551407316183045,False,False,False,0,False,True
P09I0166,47,60673,6004,6738,sample_i_analysis,B2,0,0,6496.5,5776.5,,4,5.1849456,0.16533194,0.21057944,3,1951.5,8206.0,15363.0,1,0.4010621,3,-0.009466636,-0.009466636,1.8584276,18.0,8.779173,8.661726,7.5768657,8.206,8.206,0.1174469,0.1174469,0.009466636,0.06630838,True,False,-2.2231994,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.4627253,4,279011,tail_recovery_dropout,False,0.42105161675953967,0.7587137333444602,0.11966472055902445,0.6127592418727558,1.0,0.0762753046077968,0.004117525651122535,0.3091372475403909,0.47376317016495484,0.2402464760799524,0.4627632797232685,False,False,False,0,False,True
P09I0167,45,32912,13922,28605,sample_i_analysis,B2,0,0,3720.0,5328.0,0.0,3,-1.0201614,0.0,0.5676419,3,3094.5,7506.0,14304.0,1,0.18548387,2,-0.658871,-2.2696238,1.6506683,1.6506683,8.221747,8.580919,8.037704,7.506,7.506,-0.35917187,0.35917187,0.658871,0.0,False,True,-2.4309587,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7724949,3,265098,early_sample_offset,False,0.8618282783487267,0.5639934351442322,0.5809833236728433,0.0,0.006181666551158169,0.3566118933898006,0.28657679911647127,0.0,0.5108521295732171,0.14863375021917583,0.3242251991294136,False,False,False,0,False,True
P09I0168,49,106544,15970,9919,sample_i_analysis,B2,0,0,3620.5,5193.5,0.0,3,-0.3093495,0.0,0.50215113,3,3005.5,7315.0,14112.0,1,0.34097502,2,-0.6221516,-1.9349537,1.6514537,1.6514537,8.194644,8.555356,8.008532,7.315,7.315,-0.36071205,0.36071205,0.6221516,0.0,False,True,-2.4301732,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7481978,3,299938,early_sample_offset,False,0.8275070859765152,0.510862610921027,0.4963703667877975,0.0,0.0062294082529850865,0.35839809200763584,0.270605648288043,0.0,0.4713991440433085,0.14554878470520205,0.3097622957744936,False,False,False,0,False,True
P09I0169,57,385719,4600,28066,sample_i_analysis,B2,0,0,8510.5,7009.5,,7,6.752482,0.27562588,0.08948097,7,3214.0,-6737.0,15546.0,2,0.9971799,3,0.37618238,0.0,1.2407135,18.0,9.049173,8.855165,8.0755825,-6.737,6.737,0.19400883,0.19400883,-0.0,0.2748486,True,False,-2.8409133,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.5387034,5,499421,rising_edge_distortion,False,0.9079112276574824,0.350079278978553,0.0,1.0,1.0,0.1650667533636558,-0.0,1.0,0.4800759461457982,0.4796160208072774,0.5462952687640457,False,False,False,0,False,True
P09I0170,53,230510,16159,26140,sample_i_analysis,B2,0,0,5846.0,5469.5,,3,5.8515224,0.18475847,0.19997886,3,1788.0,7700.0,14438.0,1,0.70355797,2,-0.010263428,-0.010263428,1.839489,18.0,8.673684,8.607125,7.4894123,7.7,7.7,0.06655884,0.06655884,0.010263428,0.1299883,True,False,-2.242138,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.43881723,4,388174,early_sample_offset,False,0.35800088695216253,0.6179587749311525,0.10596895215537797,0.6847585530464971,1.0,0.01725870756308958,0.004464091368723721,0.6060203140908372,0.42117900259800267,0.29381983502381387,0.46309960479141765,False,False,False,0,False,True
P09I0171,49,111465,3678,14836,sample_i_analysis,B2,0,0,6885.5,5493.5,,4,6.252414,0.22353503,0.17287056,3,1538.0,8037.0,15208.0,1,0.4645269,3,0.12410137,0.0,1.9570528,18.0,8.837318,8.611503,7.338888,8.037,8.037,0.22581577,0.22581577,-0.0,0.103838034,True,False,-2.1245742,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.4136991,4,302287,tail_recovery_dropout,False,0.26159304320999566,0.7117026899218338,0.07094549130544618,0.8284736483150424,1.0,0.20195433290992226,-0.0,0.48410478465565776,0.4115930252508193,0.35789842697149854,0.4816270937555881,False,False,False,0,False,True
P09I0172,45,12599,11311,8301,sample_i_analysis,B2,0,0,5660.0,6184.5,,3,2.9881623,0.06874168,0.33942243,2,2742.5,8648.0,15452.0,1,0.47809187,2,-0.20918728,-0.2886926,1.726672,18.0,8.6413555,8.729963,7.91699,8.648,8.648,-0.08860779,0.08860779,0.20918728,0.03286484,True,True,-2.3549547,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.5658979,4,254881,pretrigger_slope,False,0.7260860343597557,0.8816656930651757,0.28612766423506286,0.25477291152489695,1.0,0.042829617466294725,0.09098627973955604,0.15321964099342103,0.626442919589819,0.1261476475205316,0.5758807928175192,True,False,True,2,True,False
P09I0173,49,124030,15416,27399,sample_i_analysis,B2,0,0,6531.0,5670.5,,4,5.6265507,0.19160175,0.19700877,3,1785.5,8116.0,15150.0,1,0.42367172,3,0.03291992,0.0,1.8844026,18.0,8.784469,8.6432085,7.4880137,8.116,8.116,0.14126015,0.14126015,-0.0,0.08117624,True,False,-2.1972241,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.44428068,4,307754,tail_recovery_dropout,False,0.3570368085147409,0.7336782664330024,0.10213164657606189,0.7101213659713499,1.0,0.10389233264099108,-0.0,0.3784529104658895,0.4472960505414444,0.2843206079803582,0.4687496638974129,False,False,False,0,False,True
P09I0174,57,385134,4051,27481,sample_i_analysis,B2,0,0,4177.0,5929.5,0.0,3,-1.9856358,0.0,0.6476713,3,3546.0,8635.0,15406.0,1,0.17117548,2,-0.6521427,-2.841992,1.6432933,1.6432933,8.337588,8.687863,8.173858,8.635,8.635,-0.35027504,0.35027504,0.6521427,0.0,False,True,-2.4383335,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.83887583,4,499162,pretrigger_slope,False,1.0,0.8780494589557429,0.6843799423373678,0.0,0.005733366257074276,0.34629394000181013,0.2836503162730993,0.0,0.6402216489749323,0.14551361518051628,0.3671499898128525,True,False,False,1,False,False
P09I0175,50,144685,1880,15700,sample_i_analysis,B2,0,0,3936.0,3386.0,0.0,7,-7.3572154,0.0,0.3047688,1,1684.0,6424.0,15704.0,1,0.4796748,3,-0.4324187,-2.5530996,1.6966152,1.6966152,8.278174,8.1277,7.4295206,6.424,6.424,0.15047455,0.15047455,0.4324187,0.0,False,True,-2.3850117,1,0,0,high_20nA,20.0,baseline_excursion,True,False,1.3970627,3,322007,peak_phase_late,False,0.31789522395542114,0.2630114884975938,0.24135576582708373,0.0,0.008974616894513225,0.11457858265344491,0.18808107645366948,0.0,0.22074846425241632,0.06887669665663407,0.19847255470907715,False,False,False,0,False,True
P09I0176,47,54897,621,964,sample_i_analysis,B2,0,0,6576.0,4134.0,,4,7.064021,0.23704855,0.13636363,6,863.5,6599.0,14205.0,1,0.52858883,3,0.11024939,0.0,2.0956898,18.0,8.791334,8.327243,6.7621512,6.599,6.599,0.4640913,0.4640913,-0.0,0.12530121,True,False,-1.9859371,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.36501247,4,276234,rising_edge_distortion,False,0.001484680793629379,0.3116915630476509,0.02377916093407652,0.8785579470309005,1.0,0.47829048994998313,-0.0,0.5841685647105314,0.2394722411059136,0.4542529131103331,0.4558665524335239,False,False,False,0,False,True
P09I0177,45,44878,8162,40569,sample_i_analysis,B2,0,0,6280.5,4169.0,,4,7.4724946,0.24492776,0.13647296,7,858.0,6656.0,13889.0,1,0.57662606,3,0.1295279,0.0,2.0823076,18.0,8.745364,8.335671,6.755769,6.656,6.656,0.40969276,0.40969276,-0.0,0.14123173,True,False,-1.9993193,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.35863635,4,271211,rising_edge_distortion,False,0.0,0.32754735875824087,0.023920413427767486,0.9077601613529259,1.0,0.41520267101956243,-0.0,0.6584384700330131,0.24291704051897595,0.4591716414287964,0.4587101518622426,False,False,False,0,False,True
P09I0178,47,64017,9152,10081,sample_i_analysis,B2,0,0,2308.5,5388.0,0.0,2,-14.403726,0.0,1.0,2,1970.0,6993.0,14644.0,1,0.0,2,-1.870262,-13.081222,1.5312691,1.5312691,7.7447863,8.592115,7.586296,6.993,6.993,-0.84732914,0.84732914,1.870262,0.0,False,True,-2.5503578,1,0,0,low_2nA,2.0,baseline_excursion,True,False,1.4672117,2,280681,early_sample_offset,False,0.42818579719646,0.4212912737489221,1.0,0.0,0.0,0.9227443200933207,0.8134728914600428,0.0,0.5225938756044277,0.40042267294360634,0.4138256265063316,True,False,False,1,False,False
P09I0179,45,28997,10240,24693,sample_i_analysis,B2,0,0,4182.0,5424.5,0.0,3,0.25322813,0.0,0.49862894,3,3086.5,7809.0,14567.0,1,0.30942133,2,-0.5181731,-1.4971305,1.6642576,1.6642576,8.338784,8.5988655,8.035117,7.809,7.809,-0.2600813,0.2600813,0.5181731,0.0,False,True,-2.4173694,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.7163483,4,263280,pretrigger_slope,False,0.8587432273489773,0.6482795070794738,0.49181975743306033,0.0,0.007007712271347232,0.24169322208222174,0.22538006436200592,0.0,0.5045699214090952,0.10758998745937452,0.3081343690152797,False,False,False,0,False,True
P09I0180,49,128061,2762,31430,sample_i_analysis,B2,0,0,7203.0,5005.0,,4,6.471331,0.22605029,0.15455769,3,1234.5,7631.0,15239.0,1,0.4811884,3,0.109676525,0.0,2.044285,18.0,8.882392,8.518393,7.119231,7.631,7.631,0.36399937,0.36399937,-0.0,0.10877277,True,False,-2.0373418,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.35167512,5,309511,tail_recovery_dropout,False,0.14455392090700506,0.5987649169657014,0.04728557587382964,0.837795796296327,1.0,0.3622105077255274,-0.0,0.5071110879973845,0.349799003164879,0.40265111889667965,0.47583304150093,False,False,False,0,False,True
P09I0181,55,289795,13486,8392,sample_i_analysis,B2,0,0,6958.5,4360.5,,4,7.0453405,0.24662194,0.13630195,4,909.0,6957.0,14640.0,1,0.5177122,3,0.13343392,0.0,2.0965557,18.0,8.847863,8.380571,6.8134446,6.957,6.957,0.46729183,0.46729183,-0.0,0.12767918,True,False,-1.9850712,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.36581203,4,435620,rising_edge_distortion,False,0.019030908354703755,0.41127708698433896,0.02369947142698002,0.9140391928116749,1.0,0.48200225238186795,-0.0,0.595254932685946,0.2679204419053207,0.46685230378866865,0.4698227335359564,False,False,False,0,False,True
P09I0182,45,43354,6756,39045,sample_i_analysis,B2,0,0,4704.0,5487.5,,3,2.4351616,0.057662662,0.3654538,3,2712.5,7722.0,14471.0,1,0.4334609,2,-0.30463436,-0.5480442,1.69543,18.0,8.456381,8.610411,7.9059944,7.722,7.722,-0.15402985,0.15402985,0.30463436,0.02499451,True,True,-2.3861969,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.5937231,4,270419,pretrigger_slope,False,0.7145170931106957,0.6240785557317311,0.31975974990864214,0.21371145255711005,1.0,0.1187017838026545,0.1325011114310613,0.11652726284401423,0.5743102303969218,0.13612224139850368,0.5615470404104447,True,False,True,2,True,False
P09I0183,47,63824,8968,9888,sample_i_analysis,B2,0,0,4569.0,5714.5,,3,-0.27774143,0.0,0.5651874,3,3362.0,8488.0,15239.0,1,0.22302473,2,-0.5042679,-1.6616328,1.6628877,18.0,8.427268,8.650937,8.120588,8.488,8.488,-0.22366905,0.22366905,0.5042679,0.0,True,True,-2.4187393,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.7362231,4,280593,pretrigger_slope,False,0.9649846711528453,0.837158196333695,0.5778121515721893,0.0,1.0,0.19946470942638184,0.21933197952130967,0.0,0.7509132856262302,0.09612456575701978,0.607992869470305,True,False,True,2,True,False
P09I0184,47,55667,1340,1734,sample_i_analysis,B2,0,0,3311.5,5527.0,0.0,3,-3.9142385,0.0,0.7581964,3,2896.5,7609.0,14381.0,1,0.014343953,3,-0.9088026,-4.174392,1.6334475,1.6334475,8.105458,8.617581,7.9716034,7.609,7.609,-0.5121231,0.5121231,0.9088026,0.0,False,True,-2.4481792,1,0,0,low_2nA,2.0,baseline_excursion,True,False,0.9285019,3,276609,early_sample_offset,False,0.7854732661049305,0.5926451361651228,0.8271764848274832,0.0,0.005134874726838166,0.5339945860765003,0.39528487387778005,0.0,0.5594168089125973,0.21512137291147168,0.36334298182018343,True,False,False,1,False,False
P09I0185,57,382448,1569,24795,sample_i_analysis,B2,0,0,5444.5,5642.5,,3,4.203508,0.122991465,0.2682044,3,2346.0,7953.0,14685.0,1,0.54247403,2,-0.1451924,-0.15850858,1.7493473,18.0,8.602545,8.63826,7.7608933,7.953,7.953,-0.035715103,0.035715103,0.1451924,0.06671967,True,False,-2.3322797,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.5024807,4,497952,early_sample_offset,False,0.573183194184679,0.6883362541378064,0.1941151851967511,0.4558354353685051,1.0,0.0,0.06315162338005216,0.3110547285366222,0.5192733245573136,0.1912960356126525,0.4615935824577885,False,False,False,0,False,True
P09I0186,54,257204,22,13220,sample_i_analysis,B2,0,0,2552.0,3796.5,0.0,3,1.2613635,0.0,0.30771503,6,2037.0,5006.0,11722.0,1,0.5536834,4,-0.67672414,-2.4549372,1.6575309,1.6575309,7.8450246,8.242098,7.6197243,5.006,5.006,-0.39707327,0.39707327,0.67672414,0.0,False,True,-2.424096,1,0,0,high_20nA,20.0,baseline_excursion,True,False,0.6626066,3,409939,early_sample_offset,False,0.45402309931936075,0.0,0.24516224469370002,0.0,0.00659881985260633,0.4005674234538326,0.29434204559928545,0.0,0.21032574834020248,0.16089143166076264,0.22621384120032814,False,False,False,0,False,True
