method,error_type,taxon,run,row_id,variant,truth,score,event_key,target_stave,base_d_t_ns,d_t_ns,atom_late_peak,atom_dropout_step,atom_b2_ds_sse
mlp,false_positive,early_pretrigger,61,61:513817:9253:124805:raw_clean,raw_clean,0,0.9901230931282043,61:513817:9253:124805,,0.6446373576577393,0.6446373576577393,6.0,0.18311874105865522,0.07297995420781163
mlp,false_positive,early_pretrigger,61,61:506187:2077:117175:raw_clean,raw_clean,0,0.9723657369613647,61:506187:2077:117175,,1.9551522305125566,1.9551522305125566,4.0,0.28023186088346985,0.045793688460073784
mlp,false_positive,early_pretrigger,61,61:505029:1009:116017:raw_clean,raw_clean,0,0.9641484022140503,61:505029:1009:116017,,1.0759641768818184,1.0759641768818184,3.0,0.32167461579226286,0.07689110116316425
mlp,false_positive,early_pretrigger,62,62:544070:4791:155056:raw_clean,raw_clean,0,0.8693695664405823,62:544070:4791:155056,,1.4903450381679342,1.4903450381679342,5.0,0.2478242851222544,0.05938996418669959
mlp,false_positive,early_pretrigger,62,62:539498:542:150484:raw_clean,raw_clean,0,0.7743006348609924,62:539498:542:150484,,2.855756547955533,2.855756547955533,5.0,0.3052023121387283,0.008281465272762016
mlp,false_positive,early_pretrigger,65,65:676369:12703:251409:raw_clean,raw_clean,0,0.8812569379806519,65:676369:12703:251409,,1.2697911169671983,1.2697911169671983,5.0,0.24844720496894407,0.06854628432134564
mlp,false_positive,nominal_shape,59,59:450723:15923:61711:raw_clean,raw_clean,0,0.9357232451438904,59:450723:15923:61711,,0.5501783192960339,0.5501783192960339,5.0,0.30324780190202766,0.07603362972222769
mlp,false_positive,nominal_shape,59,59:445321:10887:56309:raw_clean,raw_clean,0,0.8900758624076843,59:445321:10887:56309,,2.443878338737072,2.443878338737072,6.0,0.22882700908959747,0.011317871473103957
mlp,false_positive,nominal_shape,59,59:441798:7632:52786:raw_clean,raw_clean,0,0.8694611191749573,59:441798:7632:52786,,2.4829554160182923,2.4829554160182923,7.0,0.16846846846846852,0.03373569728307305
mlp,false_positive,nominal_shape,59,59:428504:11711:39492:raw_clean,raw_clean,0,0.7990162372589111,59:428504:11711:39492,,2.878947600889269,2.878947600889269,10.0,0.15639972621492126,0.06278878969184276
mlp,false_positive,nominal_shape,60,60:475153:5969:86141:raw_clean,raw_clean,0,0.9928123354911804,60:475153:5969:86141,,2.9721970774602333,2.9721970774602333,6.0,0.19114925121992266,0.023768846509494262
mlp,false_positive,nominal_shape,60,60:467865:15538:78853:raw_clean,raw_clean,0,0.9287332892417908,60:467865:15538:78853,,2.8088914960926843,2.8088914960926843,7.0,0.14164928077303174,0.006083614267637262
mlp,false_positive,nominal_shape,60,60:486851:520:97839:raw_clean,raw_clean,0,0.7918601036071777,60:486851:520:97839,,2.915868116497542,2.915868116497542,7.0,0.19373124374791595,0.04170651287309452
mlp,false_positive,nominal_shape,61,61:512649:8172:123637:raw_clean,raw_clean,0,0.8279562592506409,61:512649:8172:123637,,2.403267995315801,2.403267995315801,8.0,0.2082059123343527,0.015982208739722295
mlp,false_positive,nominal_shape,62,62:570253:12370:181239:raw_clean,raw_clean,0,0.8555501103401184,62:570253:12370:181239,,2.0321097611639125,2.0321097611639125,6.0,0.3530927835051546,0.047011317524048996
mlp,false_positive,nominal_shape,62,62:549062:8957:160048:raw_clean,raw_clean,0,0.8302212953567505,62:549062:8957:160048,,2.7445632858739764,2.7445632858739764,6.0,0.23416272324835907,0.004326691704486304
mlp,false_positive,nominal_shape,63,63:588927:13433:199913:raw_clean,raw_clean,0,0.9513611793518066,63:588927:13433:199913,,2.740235896397106,2.740235896397106,7.0,0.21606060606060606,0.07516782419170043
mlp,false_positive,nominal_shape,65,65:677150:13436:252190:raw_clean,raw_clean,0,0.9950777292251587,65:677150:13436:252190,,2.4075936686034893,2.4075936686034893,7.0,0.15067493615468808,0.04741696430532261
mlp,false_positive,template_mismatch,58,58:410177:11017:21186:raw_clean,raw_clean,0,0.9742220640182495,58:410177:11017:21186,,2.0268148359728713,2.0268148359728713,5.0,0.18573480134035425,0.10532839536133559
mlp,false_positive,template_mismatch,59,59:458309:6656:69297:raw_clean,raw_clean,0,0.9761013388633728,59:458309:6656:69297,,0.4360784313725503,0.4360784313725503,8.0,0.1513181654026725,0.9330135049065412
mlp,false_positive,template_mismatch,59,59:461065:9245:72053:raw_clean,raw_clean,0,0.9032875895500183,59:461065:9245:72053,,2.9863898591623403,2.9863898591623403,7.0,0.21847663750800084,0.1296362949319051
mlp,false_positive,template_mismatch,59,59:454454:3009:65442:raw_clean,raw_clean,0,0.8673162460327148,59:454454:3009:65442,,0.2365343004471896,0.2365343004471896,9.0,0.1416584940612401,0.0889787748306406
mlp,false_positive,template_mismatch,59,59:452176:892:63164:raw_clean,raw_clean,0,0.8612348437309265,59:452176:892:63164,,2.8149316478110578,2.8149316478110578,8.0,0.16217948717948716,0.2944437799559187
mlp,false_positive,template_mismatch,60,60:491646:4993:102634:raw_clean,raw_clean,0,0.8787181377410889,60:491646:4993:102634,,2.8458676739926716,2.8458676739926716,5.0,0.26854815245853947,0.669321152768912
mlp,false_positive,template_mismatch,61,61:537243:14795:148229:raw_clean,raw_clean,0,0.9995149374008179,61:537243:14795:148229,,2.4734093717776133,2.4734093717776133,9.0,0.3725353746230573,0.13388658019373953
mlp,false_positive,template_mismatch,61,61:535307:12987:146293:raw_clean,raw_clean,0,0.9200446009635925,61:535307:12987:146293,,0.21100664308428563,0.21100664308428563,3.0,0.4972307692307692,0.13118012529842446
mlp,false_positive,template_mismatch,61,61:506801:2649:117789:raw_clean,raw_clean,0,0.9196142554283142,61:506801:2649:117789,,0.06664638368173925,0.06664638368173925,7.0,0.29018181818181815,0.09614270473171578
mlp,false_positive,template_mismatch,61,61:502659:15192:113647:raw_clean,raw_clean,0,0.9160174131393433,61:502659:15192:113647,,0.04808009344235131,0.04808009344235131,4.0,0.23788401511417778,0.09096039415307558
mlp,false_positive,template_mismatch,62,62:562358:4960:173344:raw_clean,raw_clean,0,0.9974798560142517,62:562358:4960:173344,,2.3721229400266246,2.3721229400266246,6.0,0.291965811965812,0.09670333597454955
mlp,false_positive,template_mismatch,62,62:551914:11628:162900:raw_clean,raw_clean,0,0.9696400165557861,62:551914:11628:162900,,0.8059874578634378,0.8059874578634378,6.0,0.39857651245551606,0.13338298538137536
mlp,false_positive,template_mismatch,62,62:542374:3211:153360:raw_clean,raw_clean,0,0.9317522048950195,62:542374:3211:153360,,1.978079880750851,1.978079880750851,4.0,0.24137931034482757,0.1323594212768994
mlp,false_positive,template_mismatch,62,62:557581:532:168567:raw_clean,raw_clean,0,0.8780998587608337,62:557581:532:168567,,2.725029199097726,2.725029199097726,4.0,0.44267198404785646,0.335174369027294
mlp,false_positive,template_mismatch,63,63:577360:2625:188346:raw_clean,raw_clean,0,0.9999957084655762,63:577360:2625:188346,,1.053878677268635,1.053878677268635,6.0,0.25429787234042545,0.11543765714127462
mlp,false_positive,template_mismatch,63,63:595065:2775:206050:raw_clean,raw_clean,0,0.9998399019241333,63:595065:2775:206050,,0.3348160071963733,0.3348160071963733,6.0,0.602280348759222,0.3633196654811965
mlp,false_positive,template_mismatch,63,63:594347:2118:205332:raw_clean,raw_clean,0,0.9982184767723083,63:594347:2118:205332,,2.8504127248331237,2.8504127248331237,7.0,0.22559508998921785,0.10635826578222507
mlp,false_positive,template_mismatch,63,63:610800:1107:221785:raw_clean,raw_clean,0,0.9981157779693604,63:610800:1107:221785,,2.8172214406691936,2.8172214406691936,10.0,0.20219000616903138,0.10038614473511003
mlp,false_positive,template_mismatch,65,65:653243:7507:228283:raw_clean,raw_clean,0,0.7743258476257324,65:653243:7507:228283,,1.569978494623662,1.569978494623662,10.0,0.16948041304704153,0.17002526103610455
