method,spacing_cm,split,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,table,candidate,alpha,fold,n_features,feature,coefficient_ns_per_raw_unit,standardized_coefficient_ns,analytic_candidate,analytic_alpha,heldout_run,model,target_rmse_ns,variant,sample,ridge_alpha,train_r2,train_original_std,train_residualized_std,proxy_feature_set_sha256,n_train_pulses,proxy_names,feature_policy,feature_set_sha256,max_iter,hidden,channels
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_only,1.0,0.001,0.9799723184119232,0.09787363083393263,0.013850996270775795,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_only,2.0,0.001,0.9811120934886336,0.09808487545665931,0.013480126857757568,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_only,3.0,0.001,0.9996237696223597,0.2720449766873208,0.005276762414723635,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,19.0,,,,,,58,ridge,,waveform_only,,,,,,,11241.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,,
,,,,,,,,,,,,,,19.0,,,,,,58,hgb,,waveform_only,,,,,,,11241.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,80.0,,
,,,,,,,,,,,,,,19.0,,,,,,58,mlp,,waveform_only,,,,,,,11241.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,32.0,
,,,,,,,,,,,,,,19.0,,,,,,58,cnn1d,,waveform_only,,,,,,,11241.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,,8.0
,,,,,,,,,,,,,,19.0,,,,,,58,feature_gated,,waveform_only,,,,,,,11241.0,,"18 normalized same-pulse waveform samples only; no run, event id, event order, stave id, amplitude scalar, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",551a3212cd4f495ba96671363984d742c08edb2ececbe80a8740ddacb506944e,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_stave_onehot,0.0,0.001,0.9990168706755699,0.17821009632040252,0.005587758496403694,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_stave_onehot,1.0,0.001,0.9799723184119232,0.09787363083393263,0.013850996270775795,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_stave_onehot,2.0,0.001,0.9811120934886336,0.09808487545665931,0.013480126857757568,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_stave_onehot,3.0,0.001,0.9996237696223597,0.2720449766873208,0.005276762414723635,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,21.0,,,,,,58,ridge,,waveform_stave_onehot,,,,,,,11241.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,,
,,,,,,,,,,,,,,21.0,,,,,,58,hgb,,waveform_stave_onehot,,,,,,,11241.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,80.0,,
,,,,,,,,,,,,,,21.0,,,,,,58,mlp,,waveform_stave_onehot,,,,,,,11241.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,32.0,
,,,,,,,,,,,,,,21.0,,,,,,58,cnn1d,,waveform_stave_onehot,,,,,,,11241.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,,8.0
,,,,,,,,,,,,,,21.0,,,,,,58,feature_gated,,waveform_stave_onehot,,,,,,,11241.0,,"same as waveform_only, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",be90d06cc82c6bf488d17d6f5c0dc5a40eff8ac19b842d7ce3a5b58e566b65da,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape,0.0,0.001,0.9990168706755699,0.17821009632040252,0.005587758496403694,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape,1.0,0.001,0.9799723184119232,0.09787363083393263,0.013850996270775795,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape,2.0,0.001,0.9811120934886336,0.09808487545665931,0.013480126857757568,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape,3.0,0.001,0.9996237696223597,0.2720449766873208,0.005276762414723635,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,29.0,,,,,,58,ridge,,waveform_amp_shape,,,,,,,11241.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,,
,,,,,,,,,,,,,,29.0,,,,,,58,hgb,,waveform_amp_shape,,,,,,,11241.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,80.0,,
,,,,,,,,,,,,,,29.0,,,,,,58,mlp,,waveform_amp_shape,,,,,,,11241.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,32.0,
,,,,,,,,,,,,,,29.0,,,,,,58,cnn1d,,waveform_amp_shape,,,,,,,11241.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,,8.0
,,,,,,,,,,,,,,29.0,,,,,,58,feature_gated,,waveform_amp_shape,,,,,,,11241.0,,"same-pulse waveform plus amplitude and shape summaries; no run, event id, event order, stave id, other-stave time, or held-out target; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",97986ce554efe035a811039247f1f4bc926ad9dcf2431835aaa3e07632c41fd2,,24.0,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape_stave,0.0,0.001,0.9990168706755699,0.17821009632040252,0.005587758496403694,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape_stave,1.0,0.001,0.9799723184119232,0.09787363083393263,0.013850996270775795,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape_stave,2.0,0.001,0.9811120934886336,0.09808487545665931,0.013480126857757568,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,pedestal_residualization,,,,,,,,,,58,,,waveform_amp_shape_stave,3.0,0.001,0.9996237696223597,0.2720449766873208,0.005276762414723635,bbf5717946ac89bd8d2a4c6c3dce9e87abff440b702c2a84c2b4a73c009c96ab,11241.0,"baseline_mean_0_3,baseline_slope_0_3,baseline_rms_0_3,early_late_contrast_0_3_vs_4_7,log_amp,peak_sample,area_over_amp,stave_B4,stave_B6,stave_B8",,,,,
,,,,,,,,,,,,100.0,,32.0,,,,,,58,ridge,,waveform_amp_shape_stave,,,,,,,11241.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,,
,,,,,,,,,,,,,,32.0,,,,,,58,hgb,,waveform_amp_shape_stave,,,,,,,11241.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,80.0,,
,,,,,,,,,,,,,,32.0,,,,,,58,mlp,,waveform_amp_shape_stave,,,,,,,11241.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,32.0,
,,,,,,,,,,,,,,32.0,,,,,,58,cnn1d,,waveform_amp_shape_stave,,,,,,,11241.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,,8.0
,,,,,,,,,,,,,,32.0,,,,,,58,feature_gated,,waveform_amp_shape_stave,,,,,,,11241.0,,"same as waveform_amp_shape, except explicit downstream stave one-hot is intentionally included; samples 0-3 are fold-local Ridge residuals after projecting out blinded pedestal/baseline proxies",e84a84d54ab49181b12ec77919b59ff9ca34616dff074f1a5abcced4a51c9fbe,,24.0,
,,,,,,,,,,,,100.0,,6.0,,,,,,58,ridge,,stave_offset_guardrail,,,,,,,11241.0,,amplitude summaries plus downstream stave one-hot only; no waveform samples,0b2fb3f78a1c1466e239b9ff438196de716d2758fbfc201e009dd0b71ac38479,,,
,,,,,,,,,,,,,,6.0,,,,,,58,hgb,,stave_offset_guardrail,,,,,,,11241.0,,amplitude summaries plus downstream stave one-hot only; no waveform samples,0b2fb3f78a1c1466e239b9ff438196de716d2758fbfc201e009dd0b71ac38479,80.0,,
le500,2.0,train,9171.0,-1.3626598401968195,4.089605454179232,6.87468233252469,0.206411514556755,244.45450328368688,1.546572167831554,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
le500,2.0,heldout,2289.0,-1.2976968803733726,4.421646861182247,6.885219094216158,0.23809523809523808,204.83077655582528,0.7389646865981887,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd10,2.0,train,9171.0,-2.700965367965374,3.2121000511119178,6.820263303248872,0.044924217642568966,275.09187753453557,17.482619529894762,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd10,2.0,heldout,2289.0,-2.7999330183968993,3.3194022537290495,6.679111642333952,0.048055919615552646,221.7735736546127,5.10269585500395,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd20,2.0,train,9171.0,-2.7502338491472393,3.144146509494658,6.302221794873357,0.05528295714753026,298.04370611948445,13.011237883646274,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd20,2.0,heldout,2289.0,-3.037298141121923,3.1903942554003875,5.795444490088401,0.07077326343381389,273.53146208229157,5.9841453726004925,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd30,2.0,train,9171.0,-2.654410527364945,3.236489030073096,6.402832687978782,0.08832188420019627,271.0756666503134,12.546077299740332,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd30,2.0,heldout,2289.0,-2.885697461898566,3.2901011589583096,5.784476638313081,0.1000436871996505,278.81138432656616,5.2987719114725245,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd40,2.0,train,9171.0,-2.399654003059659,3.3904708813101894,6.463625794819696,0.11416421328099444,202.05905394486805,8.772069526774672,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd40,2.0,heldout,2289.0,-2.7572700495254807,3.4761891541563767,5.985010920877463,0.12538226299694188,227.1553113124355,3.550473793600686,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd50,2.0,train,9171.0,-2.0673398437499912,3.572692904779606,6.869224853426023,0.14338676262130629,147.61247982522556,6.144403925236909,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
cfd50,2.0,heldout,2289.0,-2.4530877111147973,3.709660513235132,7.143729783930568,0.1511577107907383,1.3082159000971068,2.697500205344446,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
template_phase,2.0,train,9171.0,-3.7226235857461845,2.742319268962799,3.3116585094044924,0.07360157016683022,1.370634788353223,116.69020208438104,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
template_phase,2.0,heldout,2289.0,-3.7226235857461916,2.9923192689628024,3.3427809218901774,0.06771515945827872,1.1812981048876734,28.995141417794432,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_1_9,2.0,train,9171.0,-3.1657442797958595,3.4205546409405363,3.8220059998780465,0.16061498200850508,148.16089624457084,10.890734349005491,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_1_9,2.0,heldout,2289.0,-3.4275661926516037,3.472347310706959,3.8504896725036386,0.15727391874180865,1.1872934881021984,5.899385220091045,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_2_10,2.0,train,9171.0,-3.3308846213303624,3.4817027168776793,3.873371528217916,0.1671573438011122,12.484870018350012,11.005742097150367,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_2_10,2.0,heldout,2289.0,-3.6086402552341355,3.4813561567370908,3.872376959898597,0.16470074268239407,1.102621395699278,5.812639973097641,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_3_11,2.0,train,9171.0,-3.4915529250534405,3.464329822512211,3.8890114982728083,0.1625776905462872,1.538190961736574,10.769334576937545,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_3_11,2.0,heldout,2289.0,-3.7550467683029396,3.4186388613179988,3.8289956089066455,0.1620795107033639,188.64315528373953,5.018742694191916,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_4_12,2.0,train,9171.0,-3.5456069203858576,3.3665934306226215,4.047835972129819,0.1653036746265402,132.7071653319914,8.943937983366018,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
of_4_12,2.0,heldout,2289.0,-3.8791059992765966,3.3579742937158077,3.882638375635139,0.1620795107033639,1.243566050443435,6.225906571651265,traditional_scan,,,,,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.1458915617171357,,,,,analytic_cv,amp_only,0.0,0.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3007275131757048,,,,,analytic_cv,amp_only,0.0,1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.3682426836911943,,,,,analytic_cv,amp_only,0.0,2.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6049539195280118,,,,,analytic_cv,amp_only,0.0,-1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.14626500525599,,,,,analytic_cv,amp_only,0.01,0.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3002476530224107,,,,,analytic_cv,amp_only,0.01,1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.3678350489949167,,,,,analytic_cv,amp_only,0.01,2.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.604782569091106,,,,,analytic_cv,amp_only,0.01,-1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.15034423535877,,,,,analytic_cv,amp_only,0.1,0.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.2996153293910724,,,,,analytic_cv,amp_only,0.1,1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.3815909529799035,,,,,analytic_cv,amp_only,0.1,2.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6105168392432485,,,,,analytic_cv,amp_only,0.1,-1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.1505174583369633,,,,,analytic_cv,amp_only,1.0,0.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3238059394372022,,,,,analytic_cv,amp_only,1.0,1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.419722046200014,,,,,analytic_cv,amp_only,1.0,2.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6313484813247265,,,,,analytic_cv,amp_only,1.0,-1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.1475321340408993,,,,,analytic_cv,amp_only,10.0,0.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3254012267218442,,,,,analytic_cv,amp_only,10.0,1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.4197120465813695,,,,,analytic_cv,amp_only,10.0,2.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6308818024480376,,,,,analytic_cv,amp_only,10.0,-1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.1124370044005816,,,,,analytic_cv,amp_only,100.0,0.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.253061653665808,,,,,analytic_cv,amp_only,100.0,1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.3556723993018678,,,,,analytic_cv,amp_only,100.0,2.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.5737236857894192,,,,,analytic_cv,amp_only,100.0,-1.0,6.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.098393173262241,,,,,analytic_cv,amp_rise_shape,0.0,0.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3177070222956608,,,,,analytic_cv,amp_rise_shape,0.0,1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.4024803342358623,,,,,analytic_cv,amp_rise_shape,0.0,2.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6061935099312548,,,,,analytic_cv,amp_rise_shape,0.0,-1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.0967029773774066,,,,,analytic_cv,amp_rise_shape,0.01,0.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3170483096606787,,,,,analytic_cv,amp_rise_shape,0.01,1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.3995803683854149,,,,,analytic_cv,amp_rise_shape,0.01,2.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6044438851411666,,,,,analytic_cv,amp_rise_shape,0.01,-1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.088846177970166,,,,,analytic_cv,amp_rise_shape,0.1,0.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3111531922732373,,,,,analytic_cv,amp_rise_shape,0.1,1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.403841366873422,,,,,analytic_cv,amp_rise_shape,0.1,2.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6012802457056086,,,,,analytic_cv,amp_rise_shape,0.1,-1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.0736234606014365,,,,,analytic_cv,amp_rise_shape,1.0,0.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3186329221226256,,,,,analytic_cv,amp_rise_shape,1.0,1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.4391059388971652,,,,,analytic_cv,amp_rise_shape,1.0,2.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6104541072070757,,,,,analytic_cv,amp_rise_shape,1.0,-1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.0850290234538678,,,,,analytic_cv,amp_rise_shape,10.0,0.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.3254893307237117,,,,,analytic_cv,amp_rise_shape,10.0,1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.4523249638163689,,,,,analytic_cv,amp_rise_shape,10.0,2.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.6209477726646495,,,,,analytic_cv,amp_rise_shape,10.0,-1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.0490392646630733,,,,,analytic_cv,amp_rise_shape,100.0,0.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.289915509573305,,,,,analytic_cv,amp_rise_shape,100.0,1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.4269084938077208,,,,,analytic_cv,amp_rise_shape,100.0,2.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.588621089348033,,,,,analytic_cv,amp_rise_shape,100.0,-1.0,14.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.2529701204674772,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,0.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.4863181399836505,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,1.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.4786578714332823,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,2.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.7393153772948031,,,,,analytic_cv,amp_rise_shape_by_stave,0.0,-1.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.27104854592709,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,0.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.5213966147091647,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,1.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.5082157346604808,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,2.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,0.0,,1.7668869650989116,,,,,analytic_cv,amp_rise_shape_by_stave,0.01,-1.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2799.0,,2.261125101292067,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,0.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,2841.0,,1.5136671853985104,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,1.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
,,,3531.0,,1.5138510067509316,,,,,analytic_cv,amp_rise_shape_by_stave,0.1,2.0,47.0,,,,,,59,,,,,,,,,,,,,,,,
