feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B6_trigger_entry_density_z_p1,-3.592278811898485,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_entries_per_eventno_z_p1,-3.5922788227757976,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_selected_multiplicity_per_event_z_p1,-0.7096966613958976,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_downstream_allhit_fraction_z_p1,0.8206806238816916,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_trigger_entry_density_z_p1,-14.830495488605028,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_entries_per_eventno_z_p1,-14.830495526842888,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_selected_multiplicity_per_event_z_p1,-2.435357700502632,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_downstream_allhit_fraction_z_p1,3.507823920980105,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_trigger_entry_density_z_p2,14.520538964663041,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_entries_per_eventno_z_p2,14.520538941637781,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_selected_multiplicity_per_event_z_p2,-0.6016569414053891,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B4_downstream_allhit_fraction_z_p2,7.153302850318057,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_trigger_entry_density_z_p2,-2.839560467970149,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_entries_per_eventno_z_p2,-2.8395604635254994,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_selected_multiplicity_per_event_z_p2,0.010143713805179696,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B6_downstream_allhit_fraction_z_p2,-1.401863311382791,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_trigger_entry_density_z_p2,-11.707536929884833,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_entries_per_eventno_z_p2,-11.707536927005767,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_selected_multiplicity_per_event_z_p2,0.5115938463371377,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
B8_downstream_allhit_fraction_z_p2,-5.689196229608976,s02e_global_timewalk_drift2,template_phase,2,9039,2421,62
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_intercept,-58.1190425036529,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_log_amp,79.37693426138213,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_log_amp2,-44.28258501699868,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_inv_amp,-3.8798374546105854,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_peak_sample,0.4933801843833796,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_area_over_amp,2.977526573223839,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B4_template_sse,0.6712107302082415,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_intercept,27.68113580144042,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_log_amp,-59.933122305406194,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_log_amp2,16.144940656884913,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_inv_amp,-2.0920810909023118,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_peak_sample,-0.670121664049245,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_area_over_amp,-0.7233035158341881,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B6_template_sse,0.2727127436070503,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_intercept,30.43790541041488,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_log_amp,-61.69965232690707,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_log_amp2,15.450161301566201,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_inv_amp,-2.7038681054992746,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_peak_sample,-0.5126098991265557,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_area_over_amp,-1.2563332798087152,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
B8_template_sse,0.1360656432259741,s02e_binned_timewalk_drift0,s02b_template,0,10350,1110,63
intercept,0.0,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_intercept,-57.29816492653366,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_log_amp,77.02862211217936,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_log_amp2,-43.16879253381849,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_inv_amp,-3.892769333134664,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_peak_sample,0.5190299155070537,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_area_over_amp,2.9503279058263066,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_template_sse,0.663003676263991,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_intercept,27.7970032019334,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_log_amp,-60.47655758803505,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_log_amp2,16.270516738780945,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_inv_amp,-2.122064979726945,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_peak_sample,-0.6757524425153926,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_area_over_amp,-0.721812788203553,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_template_sse,0.2716540165472018,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_intercept,29.501160463202055,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_log_amp,-60.90626360835701,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_log_amp2,15.260636243401631,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_inv_amp,-2.672346689747859,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_peak_sample,-0.5256057218983176,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_area_over_amp,-1.258845466102457,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_template_sse,0.1375207662024072,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_trigger_entry_density_z_p1,0.01910517080023251,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_entries_per_eventno_z_p1,0.019105168011086925,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_selected_multiplicity_per_event_z_p1,0.008700045320202873,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B4_downstream_allhit_fraction_z_p1,0.06025969471429859,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_trigger_entry_density_z_p1,-0.0029538853419349607,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_entries_per_eventno_z_p1,-0.0029538853854262103,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_selected_multiplicity_per_event_z_p1,-0.04089941262115564,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B6_downstream_allhit_fraction_z_p1,0.006373495446873554,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_trigger_entry_density_z_p1,0.025299579866342303,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_entries_per_eventno_z_p1,0.025299579999992702,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_selected_multiplicity_per_event_z_p1,0.07790298214211903,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
B8_downstream_allhit_fraction_z_p1,-0.16495777474236917,s02e_binned_timewalk_drift1,s02b_template,1,10350,1110,63
intercept,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_intercept,-38.22204173104615,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_log_amp,85.39702282748135,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_log_amp2,-46.47499730056396,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_inv_amp,-3.7704603263405905,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_peak_sample,0.47821011547244235,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_area_over_amp,2.8146980275096856,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_template_sse,0.6258468086377943,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_intercept,18.83402937556774,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_log_amp,-64.18790913244044,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_log_amp2,17.92460163162526,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_inv_amp,-2.1696092719179694,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_peak_sample,-0.6661158208925366,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_area_over_amp,-0.7217310048407777,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_template_sse,0.27191415202017244,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_intercept,19.388010918402895,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_log_amp,-62.09042159598751,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_log_amp2,15.76356790710624,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_inv_amp,-2.6923495712296845,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_peak_sample,-0.5173880622338064,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_area_over_amp,-1.2536084406876882,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_template_sse,0.13932899716459654,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_trigger_entry_density_z_p1,-14.465320319626956,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_entries_per_eventno_z_p1,-14.465320308388334,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_selected_multiplicity_per_event_z_p1,-3.913456551566283,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_downstream_allhit_fraction_z_p1,11.84700985343348,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_trigger_entry_density_z_p1,7.260996435200763,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_entries_per_eventno_z_p1,7.260996440461417,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_selected_multiplicity_per_event_z_p1,1.863653675776106,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_downstream_allhit_fraction_z_p1,-5.5619540431736585,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_trigger_entry_density_z_p1,7.274213308047007,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_entries_per_eventno_z_p1,7.274213332766545,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_selected_multiplicity_per_event_z_p1,2.078193078926078,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_downstream_allhit_fraction_z_p1,-6.208401755373957,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_trigger_entry_density_z_p2,-7.450248077721832,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_entries_per_eventno_z_p2,-7.450248097084251,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_selected_multiplicity_per_event_z_p2,7.100979304651703,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B4_downstream_allhit_fraction_z_p2,-12.531500600397179,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_trigger_entry_density_z_p2,3.8534600501691574,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_entries_per_eventno_z_p2,3.8534600381548776,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_selected_multiplicity_per_event_z_p2,-3.3582535843721937,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B6_downstream_allhit_fraction_z_p2,6.014637371727101,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_trigger_entry_density_z_p2,3.6789508617385023,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_entries_per_eventno_z_p2,3.678950855084653,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_selected_multiplicity_per_event_z_p2,-3.62445854105615,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
B8_downstream_allhit_fraction_z_p2,6.389508046790084,s02e_binned_timewalk_drift2,s02b_template,2,10350,1110,63
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_intercept,77.95563968959463,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_log_amp,-236.53864307178353,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_log_amp2,119.40022675226098,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_inv_amp,-0.3066670727971847,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_peak_sample,0.5383355230452509,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_area_over_amp,-0.5248769447902679,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B4_template_sse,-0.3526542389906021,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_intercept,-30.96764535928838,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_log_amp,-2.0306940577312615,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_log_amp2,-3.041673123237174,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_inv_amp,-0.9200874409379782,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_peak_sample,0.20094056078353348,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_area_over_amp,0.03788407761371818,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B6_template_sse,0.024718308846185283,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_intercept,-46.98799119488941,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_log_amp,36.2942549863854,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_log_amp2,-27.219693261100254,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_inv_amp,-1.2463206413825811,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_peak_sample,0.6925168080842682,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_area_over_amp,1.1645872350938518,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
B8_template_sse,0.24434989484238034,s02e_global_timewalk_drift0,template_phase,0,10350,1110,63
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_intercept,79.6886690598748,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_log_amp,-241.45187080149765,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_log_amp2,121.7241344623705,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_inv_amp,-0.2978467332598452,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_peak_sample,0.5848885176403001,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_area_over_amp,-0.611045805697623,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_template_sse,-0.3931231412202655,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_intercept,-31.550672110963337,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_log_amp,-1.9908516117180854,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_log_amp2,-3.1539643031400115,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_inv_amp,-0.9562698542306791,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_peak_sample,0.18835198354493252,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_area_over_amp,0.04514630258884148,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_template_sse,0.027214941371304778,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_intercept,-48.13799375041978,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_log_amp,36.86679623191992,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_log_amp2,-27.37423788324839,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_inv_amp,-1.2297646995518419,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_peak_sample,0.6889430741899325,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_area_over_amp,1.1708045522498138,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_template_sse,0.24945992913000067,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_trigger_entry_density_z_p1,-0.044993475027128874,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_entries_per_eventno_z_p1,-0.04499347482017253,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_selected_multiplicity_per_event_z_p1,0.009543865829025413,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B4_downstream_allhit_fraction_z_p1,0.2898847178113015,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_trigger_entry_density_z_p1,0.012715344446464666,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_entries_per_eventno_z_p1,0.012715344375589426,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_selected_multiplicity_per_event_z_p1,-0.04204235595313764,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B6_downstream_allhit_fraction_z_p1,-0.05427236604741314,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_trigger_entry_density_z_p1,0.04461359591124744,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_entries_per_eventno_z_p1,0.04461359600568827,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_selected_multiplicity_per_event_z_p1,0.01727907795360516,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
B8_downstream_allhit_fraction_z_p1,-0.13318083943165998,s02e_global_timewalk_drift1,template_phase,1,10350,1110,63
intercept,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_intercept,53.24599085082526,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_log_amp,-250.14870320675251,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_log_amp2,126.02208452329539,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_inv_amp,-0.4635892685529553,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_peak_sample,0.5363878820219768,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_area_over_amp,-0.7804672473716013,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_template_sse,-0.43681865288340793,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_intercept,-20.97356063546802,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_log_amp,2.384164575021468,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_log_amp2,-5.127364068701982,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_inv_amp,-0.8848985948489181,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_peak_sample,0.20229778274841764,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_area_over_amp,0.04441252325658266,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_template_sse,0.027538576587736768,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_intercept,-32.27242677062825,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_log_amp,44.80769528767941,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_log_amp2,-31.047767037882586,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_inv_amp,-1.1380511009651237,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_peak_sample,0.6975851806448827,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_area_over_amp,1.1650742037746302,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_template_sse,0.2486714012094498,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_trigger_entry_density_z_p1,19.851255076340873,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_entries_per_eventno_z_p1,19.85125505376689,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_selected_multiplicity_per_event_z_p1,5.824341891553869,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_downstream_allhit_fraction_z_p1,-16.897213229546143,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_trigger_entry_density_z_p1,-7.733781229745807,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_entries_per_eventno_z_p1,-7.733781233922513,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_selected_multiplicity_per_event_z_p1,-2.3734627743295795,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_downstream_allhit_fraction_z_p1,6.84813948557834,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_trigger_entry_density_z_p1,-12.085927203677084,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_entries_per_eventno_z_p1,-12.08592724409796,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_selected_multiplicity_per_event_z_p1,-3.4742986852352438,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_downstream_allhit_fraction_z_p1,10.142315627558064,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_trigger_entry_density_z_p2,9.874480919577486,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_entries_per_eventno_z_p2,9.874480946143514,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_selected_multiplicity_per_event_z_p2,-9.995037075874635,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B4_downstream_allhit_fraction_z_p2,18.187053430973087,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_trigger_entry_density_z_p2,-3.7696996166697008,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_entries_per_eventno_z_p2,-3.7696996018185622,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_selected_multiplicity_per_event_z_p2,3.9739503874500786,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B6_downstream_allhit_fraction_z_p2,-7.273542489770503,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_trigger_entry_density_z_p2,-6.090258276951972,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_entries_per_eventno_z_p2,-6.090258268747942,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_selected_multiplicity_per_event_z_p2,5.996076850153502,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
B8_downstream_allhit_fraction_z_p2,-10.92154992445633,s02e_global_timewalk_drift2,template_phase,2,10350,1110,63
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_intercept,-87.88820498077908,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_log_amp,159.84133435441868,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_log_amp2,-83.79529669827325,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_inv_amp,-4.263450789737855,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_peak_sample,0.4609579692925436,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_area_over_amp,3.246257316254131,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B4_template_sse,0.792042629794743,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_intercept,42.76682206290986,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_log_amp,-68.66941668468428,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_log_amp2,21.022220334136545,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_inv_amp,-1.787742268140399,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_peak_sample,-0.7495857132097893,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_area_over_amp,-0.7315536114238853,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B6_template_sse,0.28179206388699823,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_intercept,45.12138463577629,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_log_amp,-64.83124767580578,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_log_amp2,15.845874940398703,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_inv_amp,-2.921930431406828,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_peak_sample,-0.6779812656717389,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_area_over_amp,-1.4403037825859277,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
B8_template_sse,0.20908632303577485,s02e_binned_timewalk_drift0,s02b_template,0,11262,198,65
intercept,0.0,s02e_binned_timewalk_drift1,s02b_template,1,11262,198,65
B4_intercept,-88.00845845683817,s02e_binned_timewalk_drift1,s02b_template,1,11262,198,65
